,Zimbabwe,source,target,value
3279,Botswana,Noncommunicable diseases,Respiratory diseases,0.9
3281,Botswana,Respiratory diseases,Chronic obstructive pulmonary disease,0.5
3282,Botswana,Respiratory diseases,Asthma,0.4
3283,Botswana,Respiratory diseases,Other respiratory diseases,0.1
3284,Botswana,Noncommunicable diseases,Digestive diseases,1.1
3286,Botswana,Digestive diseases,Peptic ulcer disease,0.1
3287,Botswana,Digestive diseases,Cirrhosis of the liver,0.6
3288,Botswana,Digestive diseases,Appendicitis,0.0
3289,Botswana,Digestive diseases,Gastritis and duodenitis,0.0
3290,Botswana,Digestive diseases,Paralytic ileus and intestinal obstruction,0.1
3291,Botswana,Digestive diseases,Inflammatory bowel disease,0.0
3292,Botswana,Digestive diseases,Gallbladder and biliary diseases,0.1
3293,Botswana,Digestive diseases,Pancreatitis,0.0
3294,Botswana,Digestive diseases,Other digestive diseases,0.1
3295,Botswana,Noncommunicable diseases,Genitourinary diseases,0.4
3297,Botswana,Genitourinary diseases,Kidney diseases,0.4
3298,Botswana,Genitourinary diseases,Benign prostatic hyperplasia,0.0
3299,Botswana,Genitourinary diseases,Urolithiasis,0.0
3300,Botswana,Genitourinary diseases,Other urinary diseases,0.1
3301,Botswana,Genitourinary diseases,Infertility,0.0
3302,Botswana,Genitourinary diseases,Gynecological diseases,0.0
3303,Botswana,Noncommunicable diseases,Skin diseases,0.0
3305,Botswana,Noncommunicable diseases,Musculoskeletal diseases,0.0
3307,Botswana,Musculoskeletal diseases,Rheumatoid arthritis,0.0
3308,Botswana,Musculoskeletal diseases,Osteoarthritis,0.0
3309,Botswana,Musculoskeletal diseases,Gout,0.0
3310,Botswana,Musculoskeletal diseases,Back and neck pain,0.0
3311,Botswana,Musculoskeletal diseases,Other musculoskeletal disorders,0.0
3312,Botswana,Noncommunicable diseases,Congenital anomalies,0.1
3314,Botswana,Congenital anomalies,Neural tube defects,0.0
3315,Botswana,Congenital anomalies,Cleft lip and cleft palate,0.0
3316,Botswana,Congenital anomalies,Down syndrome,0.0
3317,Botswana,Congenital anomalies,Congenital heart anomalies,0.0
3318,Botswana,Congenital anomalies,Other chromosomal anomalies,0.0
3319,Botswana,Congenital anomalies,Other congenital anomalies,0.0
3320,Botswana,Noncommunicable diseases,Oral conditions,0.0
3322,Brazil,All Causes,"Communicable, maternal, perinatal and nutritional conditions",178.5
3323,Brazil,All Causes,Noncommunicable diseases,685.3
3324,Brazil,All Causes,Injuries,127.4
3327,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,61.0
3329,Brazil,Infectious and parasitic diseases,Tuberculosis,7.9
3330,Brazil,Infectious and parasitic diseases,STDs excluding HIV,0.4
3331,Brazil,Infectious and parasitic diseases,HIV/AIDS,13.1
3332,Brazil,Infectious and parasitic diseases,Diarrhoeal diseases,12.2
3333,Brazil,Infectious and parasitic diseases,Childhood-cluster diseases,0.3
3334,Brazil,Infectious and parasitic diseases,Meningitis,4.3
3335,Brazil,Infectious and parasitic diseases,Encephalitis,0.2
3336,Brazil,Infectious and parasitic diseases,Hepatitis,2.5
3337,Brazil,Infectious and parasitic diseases,Parasitic and vector diseases,11.1
3338,Brazil,Infectious and parasitic diseases,Intestinal nematode infections,0.0
3339,Brazil,Infectious and parasitic diseases,Leprosy,0.3
3340,Brazil,Infectious and parasitic diseases,Other infectious diseases,8.6
3341,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,46.1
3343,Brazil,Respiratory Infectious ,Lower respiratory infections,45.8
3344,Brazil,Respiratory Infectious ,Upper respiratory infections,0.2
3345,Brazil,Respiratory Infectious ,Otitis media,0.1
3346,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,2.1
3348,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,55.5
3350,Brazil,Neonatal conditions,Preterm birth complications,28.4
3351,Brazil,Neonatal conditions,Birth asphyxia and birth trauma,10.4
3352,Brazil,Neonatal conditions,Neonatal sepsis and infections,9.3
3353,Brazil,Neonatal conditions,Other neonatal conditions,7.5
3354,Brazil,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,13.7
3356,Brazil,Nutritional deficiencies,Protein-energy malnutrition,11.0
3357,Brazil,Nutritional deficiencies,Iodine deficiency,0.0
3358,Brazil,Nutritional deficiencies,Vitamin A deficiency,0.0
3359,Brazil,Nutritional deficiencies,Iron-deficiency anaemia,2.0
3360,Brazil,Nutritional deficiencies,Other nutritional deficiencies,0.7
3362,Brazil,Noncommunicable diseases,Malignant neoplasms,142.3
3364,Brazil,Malignant neoplasms,Mouth and oropharynx cancers,6.0
3365,Brazil,Malignant neoplasms,Oesophagus cancer,6.9
3366,Brazil,Malignant neoplasms,Stomach cancer,14.2
3367,Brazil,Malignant neoplasms,Colon and rectum cancers,10.0
3368,Brazil,Malignant neoplasms,Liver cancer,6.0
3369,Brazil,Malignant neoplasms,Pancreas cancer,5.3
3370,Brazil,Malignant neoplasms,"Trachea, bronchus, lung cancers",17.5
3371,Brazil,Malignant neoplasms,Melanoma and other skin cancers,2.4
3372,Brazil,Malignant neoplasms,Breast cancer,10.7
3373,Brazil,Malignant neoplasms,Cervix uteri cancer,7.3
3374,Brazil,Malignant neoplasms,Corpus uteri cancer,1.3
3375,Brazil,Malignant neoplasms,Ovary cancer,2.3
3376,Brazil,Malignant neoplasms,Prostate cancer,9.9
3377,Brazil,Malignant neoplasms,Testicular cancer,0.2
3378,Brazil,Malignant neoplasms,Kidney cancer,2.0
3379,Brazil,Malignant neoplasms,Bladder cancer,2.6
3380,Brazil,Malignant neoplasms,Brain and nervous system cancers,6.6
3381,Brazil,Malignant neoplasms,Gallbladder and biliary tract cancer,2.8
3382,Brazil,Malignant neoplasms,Larynx cancer,3.1
3383,Brazil,Malignant neoplasms,Thyroid cancer,0.5
3384,Brazil,Malignant neoplasms,Mesothelioma,0.1
3385,Brazil,Malignant neoplasms,"Lymphomas, multiple myeloma",5.9
3386,Brazil,Malignant neoplasms,Leukaemia,6.0
3387,Brazil,Malignant neoplasms,Other malignant neoplasms,12.6
3388,Brazil,Noncommunicable diseases,Other neoplasms,1.6
3390,Brazil,Noncommunicable diseases,Diabetes mellitus,35.4
3392,Brazil,Noncommunicable diseases,"Endocrine, blood, immune disorders",9.7
3394,Brazil,"Endocrine, blood, immune disorders",Thalassaemias,0.1
3395,Brazil,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.5
3396,Brazil,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,1.5
3397,Brazil,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",7.6
3398,Brazil,Noncommunicable diseases,Mental and substance use disorders,7.0
3400,Brazil,Mental and substance use disorders,Depressive disorders,0.0
3401,Brazil,Mental and substance use disorders,Bipolar disorder,0.0
3402,Brazil,Mental and substance use disorders,Schizophrenia,0.2
3403,Brazil,Mental and substance use disorders,Alcohol use disorders,5.4
3404,Brazil,Mental and substance use disorders,Drug use disorders,1.3
3405,Brazil,Mental and substance use disorders,Anxiety disorders,0.0
3406,Brazil,Mental and substance use disorders,Eating disorders,0.0
3407,Brazil,Mental and substance use disorders,Autism and Asperger syndrome,0.0
3408,Brazil,Mental and substance use disorders,Childhood behavioural disorders,0.0
3409,Brazil,Mental and substance use disorders,Idiopathic intellectual disability,0.1
3410,Brazil,Mental and substance use disorders,Other mental and behavioural disorders,0.0
3411,Brazil,Noncommunicable diseases,Neurological conditions,11.9
3413,Brazil,Neurological conditions,Alzheimer disease and other dementias,3.3
3414,Brazil,Neurological conditions,Parkinson disease,1.3
3415,Brazil,Neurological conditions,Epilepsy,1.9
3416,Brazil,Neurological conditions,Multiple sclerosis,0.3
3417,Brazil,Neurological conditions,Migraine,0.0
3418,Brazil,Neurological conditions,Non-migraine headache,0.0
3419,Brazil,Neurological conditions,Other neurological conditions,5.0
3420,Brazil,Noncommunicable diseases,Sense organ diseases,0.0
3422,Brazil,Noncommunicable diseases,Cardiovascular diseases,300.6
3424,Brazil,Cardiovascular diseases,Rheumatic heart disease,2.4
3425,Brazil,Cardiovascular diseases,Hypertensive heart disease,17.7
3426,Brazil,Cardiovascular diseases,Ischaemic heart disease,128.0
3427,Brazil,Cardiovascular diseases,Stroke,106.5
3428,Brazil,Cardiovascular diseases,"Cardiomyopathy, myocarditis, endocarditis",18.9
3429,Brazil,Cardiovascular diseases,Other circulatory diseases,27.2
3430,Brazil,Noncommunicable diseases,Respiratory diseases,77.8
3432,Brazil,Respiratory diseases,Chronic obstructive pulmonary disease,47.2
3433,Brazil,Respiratory diseases,Asthma,3.2
3434,Brazil,Respiratory diseases,Other respiratory diseases,27.4
3435,Brazil,Noncommunicable diseases,Digestive diseases,50.9
3437,Brazil,Digestive diseases,Peptic ulcer disease,3.5
3438,Brazil,Digestive diseases,Cirrhosis of the liver,17.6
3439,Brazil,Digestive diseases,Appendicitis,0.7
3440,Brazil,Digestive diseases,Gastritis and duodenitis,0.5
3441,Brazil,Digestive diseases,Paralytic ileus and intestinal obstruction,3.3
3442,Brazil,Digestive diseases,Inflammatory bowel disease,0.4
3443,Brazil,Digestive diseases,Gallbladder and biliary diseases,3.2
3444,Brazil,Digestive diseases,Pancreatitis,2.5
3445,Brazil,Digestive diseases,Other digestive diseases,19.2
3446,Brazil,Noncommunicable diseases,Genitourinary diseases,23.3
3448,Brazil,Genitourinary diseases,Kidney diseases,18.4
3449,Brazil,Genitourinary diseases,Benign prostatic hyperplasia,0.5
3450,Brazil,Genitourinary diseases,Urolithiasis,0.0
3451,Brazil,Genitourinary diseases,Other urinary diseases,4.4
3452,Brazil,Genitourinary diseases,Infertility,0.0
3453,Brazil,Genitourinary diseases,Gynecological diseases,0.0
3454,Brazil,Noncommunicable diseases,Skin diseases,2.1
3456,Brazil,Noncommunicable diseases,Musculoskeletal diseases,2.8
3458,Brazil,Musculoskeletal diseases,Rheumatoid arthritis,0.3
3459,Brazil,Musculoskeletal diseases,Osteoarthritis,0.1
3460,Brazil,Musculoskeletal diseases,Gout,0.0
3461,Brazil,Musculoskeletal diseases,Back and neck pain,0.1
3462,Brazil,Musculoskeletal diseases,Other musculoskeletal disorders,2.4
3463,Brazil,Noncommunicable diseases,Congenital anomalies,19.4
3465,Brazil,Congenital anomalies,Neural tube defects,2.1
3466,Brazil,Congenital anomalies,Cleft lip and cleft palate,0.1
3467,Brazil,Congenital anomalies,Down syndrome,0.9
3468,Brazil,Congenital anomalies,Congenital heart anomalies,8.7
3469,Brazil,Congenital anomalies,Other chromosomal anomalies,0.4
3470,Brazil,Congenital anomalies,Other congenital anomalies,7.2
3471,Brazil,Noncommunicable diseases,Oral conditions,0.0
3473,Brunei Darussalam,All Causes,"Communicable, maternal, perinatal and nutritional conditions",0.1
3474,Brunei Darussalam,All Causes,Noncommunicable diseases,0.9
3475,Brunei Darussalam,All Causes,Injuries,0.1
3478,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.0
3480,Brunei Darussalam,Infectious and parasitic diseases,Tuberculosis,0.0
3481,Brunei Darussalam,Infectious and parasitic diseases,STDs excluding HIV,0.0
3482,Brunei Darussalam,Infectious and parasitic diseases,HIV/AIDS,0.0
3483,Brunei Darussalam,Infectious and parasitic diseases,Diarrhoeal diseases,0.0
3484,Brunei Darussalam,Infectious and parasitic diseases,Childhood-cluster diseases,0.0
3485,Brunei Darussalam,Infectious and parasitic diseases,Meningitis,0.0
3486,Brunei Darussalam,Infectious and parasitic diseases,Encephalitis,0.0
3487,Brunei Darussalam,Infectious and parasitic diseases,Hepatitis,0.0
3488,Brunei Darussalam,Infectious and parasitic diseases,Parasitic and vector diseases,0.0
3489,Brunei Darussalam,Infectious and parasitic diseases,Intestinal nematode infections,0.0
3490,Brunei Darussalam,Infectious and parasitic diseases,Leprosy,0.0
3491,Brunei Darussalam,Infectious and parasitic diseases,Other infectious diseases,0.0
3492,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.0
3494,Brunei Darussalam,Respiratory Infectious ,Lower respiratory infections,0.0
3495,Brunei Darussalam,Respiratory Infectious ,Upper respiratory infections,0.0
3496,Brunei Darussalam,Respiratory Infectious ,Otitis media,0.0
3497,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
3499,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.0
3501,Brunei Darussalam,Neonatal conditions,Preterm birth complications,0.0
3502,Brunei Darussalam,Neonatal conditions,Birth asphyxia and birth trauma,0.0
3503,Brunei Darussalam,Neonatal conditions,Neonatal sepsis and infections,0.0
3504,Brunei Darussalam,Neonatal conditions,Other neonatal conditions,0.0
3505,Brunei Darussalam,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.0
3507,Brunei Darussalam,Nutritional deficiencies,Protein-energy malnutrition,0.0
3508,Brunei Darussalam,Nutritional deficiencies,Iodine deficiency,0.0
3509,Brunei Darussalam,Nutritional deficiencies,Vitamin A deficiency,0.0
3510,Brunei Darussalam,Nutritional deficiencies,Iron-deficiency anaemia,0.0
3511,Brunei Darussalam,Nutritional deficiencies,Other nutritional deficiencies,0.0
3513,Brunei Darussalam,Noncommunicable diseases,Malignant neoplasms,0.2
3515,Brunei Darussalam,Malignant neoplasms,Mouth and oropharynx cancers,0.0
3516,Brunei Darussalam,Malignant neoplasms,Oesophagus cancer,0.0
3517,Brunei Darussalam,Malignant neoplasms,Stomach cancer,0.0
3518,Brunei Darussalam,Malignant neoplasms,Colon and rectum cancers,0.0
3519,Brunei Darussalam,Malignant neoplasms,Liver cancer,0.0
3520,Brunei Darussalam,Malignant neoplasms,Pancreas cancer,0.0
3521,Brunei Darussalam,Malignant neoplasms,"Trachea, bronchus, lung cancers",0.0
3522,Brunei Darussalam,Malignant neoplasms,Melanoma and other skin cancers,0.0
3523,Brunei Darussalam,Malignant neoplasms,Breast cancer,0.0
3524,Brunei Darussalam,Malignant neoplasms,Cervix uteri cancer,0.0
3525,Brunei Darussalam,Malignant neoplasms,Corpus uteri cancer,0.0
3526,Brunei Darussalam,Malignant neoplasms,Ovary cancer,0.0
3527,Brunei Darussalam,Malignant neoplasms,Prostate cancer,0.0
3528,Brunei Darussalam,Malignant neoplasms,Testicular cancer,0.0
3529,Brunei Darussalam,Malignant neoplasms,Kidney cancer,0.0
3530,Brunei Darussalam,Malignant neoplasms,Bladder cancer,0.0
3531,Brunei Darussalam,Malignant neoplasms,Brain and nervous system cancers,0.0
3532,Brunei Darussalam,Malignant neoplasms,Gallbladder and biliary tract cancer,0.0
3533,Brunei Darussalam,Malignant neoplasms,Larynx cancer,0.0
3534,Brunei Darussalam,Malignant neoplasms,Thyroid cancer,0.0
3535,Brunei Darussalam,Malignant neoplasms,Mesothelioma,0.0
3536,Brunei Darussalam,Malignant neoplasms,"Lymphomas, multiple myeloma",0.0
3537,Brunei Darussalam,Malignant neoplasms,Leukaemia,0.0
3538,Brunei Darussalam,Malignant neoplasms,Other malignant neoplasms,0.0
3539,Brunei Darussalam,Noncommunicable diseases,Other neoplasms,0.0
3541,Brunei Darussalam,Noncommunicable diseases,Diabetes mellitus,0.1
3543,Brunei Darussalam,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
3545,Brunei Darussalam,"Endocrine, blood, immune disorders",Thalassaemias,0.0
3546,Brunei Darussalam,"Endocrine, blood, immune disorders",Sickle cell disorders and trait,0.0
3547,Brunei Darussalam,"Endocrine, blood, immune disorders",Other haemoglobinopathies and haemolytic anaemias,0.0
3548,Brunei Darussalam,"Endocrine, blood, immune disorders","Other endocrine, blood and immune disorders",0.0
3549,Brunei Darussalam,Noncommunicable diseases,Mental and substance use disorders,0.0
3551,Brunei Darussalam,Mental and substance use disorders,Depressive disorders,0.0
3552,Brunei Darussalam,Mental and substance use disorders,Bipolar disorder,0.0
3553,Brunei Darussalam,Mental and substance use disorders,Schizophrenia,0.0
3554,Brunei Darussalam,Mental and substance use disorders,Alcohol use disorders,0.0
3555,Brunei Darussalam,Mental and substance use disorders,Drug use disorders,0.0
3556,Brunei Darussalam,Mental and substance use disorders,Anxiety disorders,0.0
3557,Brunei Darussalam,Mental and substance use disorders,Eating disorders,0.0
3558,Brunei Darussalam,Mental and substance use disorders,Autism and Asperger syndrome,0.0
