,Zimbabwe,source,target,value
1322,Democratic Republic of the Congo,Noncommunicable diseases,Cardiovascular diseases,63.1
1323,Democratic Republic of the Congo,Noncommunicable diseases,Respiratory diseases,15.4
1324,Democratic Republic of the Congo,Noncommunicable diseases,Digestive diseases,19.2
1325,Democratic Republic of the Congo,Noncommunicable diseases,Genitourinary diseases,7.1
1326,Democratic Republic of the Congo,Noncommunicable diseases,Skin diseases,0.4
1327,Democratic Republic of the Congo,Noncommunicable diseases,Musculoskeletal diseases,0.3
1328,Democratic Republic of the Congo,Noncommunicable diseases,Congenital anomalies,9.8
1329,Democratic Republic of the Congo,Noncommunicable diseases,Oral conditions,0.0
1330,Democratic Republic of the Congo,Noncommunicable diseases,Sudden infant death syndrome,1.0
1332,Democratic Republic of the Congo,Injuries,Unintentional injuries,31.2
1333,Democratic Republic of the Congo,Injuries,Intentional injuries,12.9
1334,Denmark,All Causes,"Communicable, maternal, perinatal and nutritional conditions",2.1
1335,Denmark,All Causes,Noncommunicable diseases,51.8
1336,Denmark,All Causes,Injuries,3.2
1338,Denmark,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,0.4
1339,Denmark,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.3
1340,Denmark,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.0
1341,Denmark,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.2
1342,Denmark,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.2
1344,Denmark,Noncommunicable diseases,Malignant neoplasms,16.1
1345,Denmark,Noncommunicable diseases,Other neoplasms,0.5
1346,Denmark,Noncommunicable diseases,Diabetes mellitus,1.3
1347,Denmark,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.5
1348,Denmark,Noncommunicable diseases,Mental and substance use disorders,0.7
1349,Denmark,Noncommunicable diseases,Neurological conditions,2.3
1350,Denmark,Noncommunicable diseases,Sense organ diseases,0.0
1351,Denmark,Noncommunicable diseases,Cardiovascular diseases,21.0
1352,Denmark,Noncommunicable diseases,Respiratory diseases,4.9
1353,Denmark,Noncommunicable diseases,Digestive diseases,2.9
1354,Denmark,Noncommunicable diseases,Genitourinary diseases,0.9
1355,Denmark,Noncommunicable diseases,Skin diseases,0.1
1356,Denmark,Noncommunicable diseases,Musculoskeletal diseases,0.3
1357,Denmark,Noncommunicable diseases,Congenital anomalies,0.2
1358,Denmark,Noncommunicable diseases,Oral conditions,0.0
1359,Denmark,Noncommunicable diseases,Sudden infant death syndrome,0.0
1361,Denmark,Injuries,Unintentional injuries,2.3
1362,Denmark,Injuries,Intentional injuries,0.9
1363,Djibouti,All Causes,"Communicable, maternal, perinatal and nutritional conditions",3.9
1364,Djibouti,All Causes,Noncommunicable diseases,2.0
1365,Djibouti,All Causes,Injuries,0.5
1367,Djibouti,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,2.0
1368,Djibouti,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.7
1369,Djibouti,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
1370,Djibouti,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.8
1371,Djibouti,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.3
1373,Djibouti,Noncommunicable diseases,Malignant neoplasms,0.2
1374,Djibouti,Noncommunicable diseases,Other neoplasms,0.0
1375,Djibouti,Noncommunicable diseases,Diabetes mellitus,0.1
1376,Djibouti,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
1377,Djibouti,Noncommunicable diseases,Mental and substance use disorders,0.0
1378,Djibouti,Noncommunicable diseases,Neurological conditions,0.1
1379,Djibouti,Noncommunicable diseases,Sense organ diseases,0.0
1380,Djibouti,Noncommunicable diseases,Cardiovascular diseases,0.9
1381,Djibouti,Noncommunicable diseases,Respiratory diseases,0.1
1382,Djibouti,Noncommunicable diseases,Digestive diseases,0.3
1383,Djibouti,Noncommunicable diseases,Genitourinary diseases,0.1
1384,Djibouti,Noncommunicable diseases,Skin diseases,0.0
1385,Djibouti,Noncommunicable diseases,Musculoskeletal diseases,0.0
1386,Djibouti,Noncommunicable diseases,Congenital anomalies,0.1
1387,Djibouti,Noncommunicable diseases,Oral conditions,0.0
1388,Djibouti,Noncommunicable diseases,Sudden infant death syndrome,0.0
1390,Djibouti,Injuries,Unintentional injuries,0.4
1391,Djibouti,Injuries,Intentional injuries,0.1
1392,Dominican Republic,All Causes,"Communicable, maternal, perinatal and nutritional conditions",14.0
1393,Dominican Republic,All Causes,Noncommunicable diseases,20.6
1394,Dominican Republic,All Causes,Injuries,5.4
1396,Dominican Republic,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,7.9
1397,Dominican Republic,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.8
1398,Dominican Republic,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
1399,Dominican Republic,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,3.9
1400,Dominican Republic,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.3
1402,Dominican Republic,Noncommunicable diseases,Malignant neoplasms,4.7
1403,Dominican Republic,Noncommunicable diseases,Other neoplasms,0.0
1404,Dominican Republic,Noncommunicable diseases,Diabetes mellitus,1.0
1405,Dominican Republic,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
1406,Dominican Republic,Noncommunicable diseases,Mental and substance use disorders,0.1
1407,Dominican Republic,Noncommunicable diseases,Neurological conditions,0.9
1408,Dominican Republic,Noncommunicable diseases,Sense organ diseases,0.0
1409,Dominican Republic,Noncommunicable diseases,Cardiovascular diseases,9.0
1410,Dominican Republic,Noncommunicable diseases,Respiratory diseases,0.8
1411,Dominican Republic,Noncommunicable diseases,Digestive diseases,1.9
1412,Dominican Republic,Noncommunicable diseases,Genitourinary diseases,0.8
1413,Dominican Republic,Noncommunicable diseases,Skin diseases,0.0
1414,Dominican Republic,Noncommunicable diseases,Musculoskeletal diseases,0.0
1415,Dominican Republic,Noncommunicable diseases,Congenital anomalies,1.1
1416,Dominican Republic,Noncommunicable diseases,Oral conditions,0.0
1417,Dominican Republic,Noncommunicable diseases,Sudden infant death syndrome,0.0
1419,Dominican Republic,Injuries,Unintentional injuries,3.6
1420,Dominican Republic,Injuries,Intentional injuries,1.8
1421,Ecuador,All Causes,"Communicable, maternal, perinatal and nutritional conditions",13.4
1422,Ecuador,All Causes,Noncommunicable diseases,36.2
1423,Ecuador,All Causes,Injuries,8.4
1425,Ecuador,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,4.7
1426,Ecuador,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,3.9
1427,Ecuador,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.3
1428,Ecuador,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,3.6
1429,Ecuador,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.9
1431,Ecuador,Noncommunicable diseases,Malignant neoplasms,8.4
1432,Ecuador,Noncommunicable diseases,Other neoplasms,0.0
1433,Ecuador,Noncommunicable diseases,Diabetes mellitus,2.3
1434,Ecuador,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
1435,Ecuador,Noncommunicable diseases,Mental and substance use disorders,0.5
1436,Ecuador,Noncommunicable diseases,Neurological conditions,2.1
1437,Ecuador,Noncommunicable diseases,Sense organ diseases,0.0
1438,Ecuador,Noncommunicable diseases,Cardiovascular diseases,11.6
1439,Ecuador,Noncommunicable diseases,Respiratory diseases,1.7
1440,Ecuador,Noncommunicable diseases,Digestive diseases,3.8
1441,Ecuador,Noncommunicable diseases,Genitourinary diseases,3.1
1442,Ecuador,Noncommunicable diseases,Skin diseases,0.0
1443,Ecuador,Noncommunicable diseases,Musculoskeletal diseases,0.1
1444,Ecuador,Noncommunicable diseases,Congenital anomalies,2.2
1445,Ecuador,Noncommunicable diseases,Oral conditions,0.0
1446,Ecuador,Noncommunicable diseases,Sudden infant death syndrome,0.1
1448,Ecuador,Injuries,Unintentional injuries,4.6
1449,Ecuador,Injuries,Intentional injuries,3.8
1450,Egypt,All Causes,"Communicable, maternal, perinatal and nutritional conditions",84.9
1451,Egypt,All Causes,Noncommunicable diseases,301.5
1452,Egypt,All Causes,Injuries,20.4
1454,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,21.8
1455,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,24.7
1456,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,1.2
1457,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,35.5
1458,Egypt,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,1.6
1460,Egypt,Noncommunicable diseases,Malignant neoplasms,46.7
1461,Egypt,Noncommunicable diseases,Other neoplasms,0.1
1462,Egypt,Noncommunicable diseases,Diabetes mellitus,8.7
1463,Egypt,Noncommunicable diseases,"Endocrine, blood, immune disorders",1.3
1464,Egypt,Noncommunicable diseases,Mental and substance use disorders,0.1
1465,Egypt,Noncommunicable diseases,Neurological conditions,5.9
1466,Egypt,Noncommunicable diseases,Sense organ diseases,0.0
1467,Egypt,Noncommunicable diseases,Cardiovascular diseases,157.0
1468,Egypt,Noncommunicable diseases,Respiratory diseases,15.0
1469,Egypt,Noncommunicable diseases,Digestive diseases,43.7
1470,Egypt,Noncommunicable diseases,Genitourinary diseases,11.7
1471,Egypt,Noncommunicable diseases,Skin diseases,0.1
1472,Egypt,Noncommunicable diseases,Musculoskeletal diseases,0.1
1473,Egypt,Noncommunicable diseases,Congenital anomalies,10.7
1474,Egypt,Noncommunicable diseases,Oral conditions,0.0
1475,Egypt,Noncommunicable diseases,Sudden infant death syndrome,0.3
1477,Egypt,Injuries,Unintentional injuries,15.8
1478,Egypt,Injuries,Intentional injuries,4.6
1479,El Salvador,All Causes,"Communicable, maternal, perinatal and nutritional conditions",6.7
1480,El Salvador,All Causes,Noncommunicable diseases,17.1
1481,El Salvador,All Causes,Injuries,7.0
1483,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,2.6
1484,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,1.9
1485,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
1486,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.7
1487,El Salvador,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.4
1489,El Salvador,Noncommunicable diseases,Malignant neoplasms,3.4
1490,El Salvador,Noncommunicable diseases,Other neoplasms,0.0
1491,El Salvador,Noncommunicable diseases,Diabetes mellitus,0.5
1492,El Salvador,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.2
1493,El Salvador,Noncommunicable diseases,Mental and substance use disorders,0.9
1494,El Salvador,Noncommunicable diseases,Neurological conditions,0.7
1495,El Salvador,Noncommunicable diseases,Sense organ diseases,0.0
1496,El Salvador,Noncommunicable diseases,Cardiovascular diseases,5.5
1497,El Salvador,Noncommunicable diseases,Respiratory diseases,1.4
1498,El Salvador,Noncommunicable diseases,Digestive diseases,1.7
1499,El Salvador,Noncommunicable diseases,Genitourinary diseases,1.8
1500,El Salvador,Noncommunicable diseases,Skin diseases,0.1
1501,El Salvador,Noncommunicable diseases,Musculoskeletal diseases,0.1
1502,El Salvador,Noncommunicable diseases,Congenital anomalies,0.8
1503,El Salvador,Noncommunicable diseases,Oral conditions,0.0
1504,El Salvador,Noncommunicable diseases,Sudden infant death syndrome,0.0
1506,El Salvador,Injuries,Unintentional injuries,2.8
1507,El Salvador,Injuries,Intentional injuries,4.3
1508,Equatorial Guinea,All Causes,"Communicable, maternal, perinatal and nutritional conditions",5.1
1509,Equatorial Guinea,All Causes,Noncommunicable diseases,2.4
1510,Equatorial Guinea,All Causes,Injuries,0.5
1512,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,3.1
1513,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,0.9
1514,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.1
1515,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,0.9
1516,Equatorial Guinea,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.1
1518,Equatorial Guinea,Noncommunicable diseases,Malignant neoplasms,0.3
1519,Equatorial Guinea,Noncommunicable diseases,Other neoplasms,0.0
1520,Equatorial Guinea,Noncommunicable diseases,Diabetes mellitus,0.2
1521,Equatorial Guinea,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.0
1522,Equatorial Guinea,Noncommunicable diseases,Mental and substance use disorders,0.0
1523,Equatorial Guinea,Noncommunicable diseases,Neurological conditions,0.1
1524,Equatorial Guinea,Noncommunicable diseases,Sense organ diseases,0.0
1525,Equatorial Guinea,Noncommunicable diseases,Cardiovascular diseases,1.0
1526,Equatorial Guinea,Noncommunicable diseases,Respiratory diseases,0.2
1527,Equatorial Guinea,Noncommunicable diseases,Digestive diseases,0.3
1528,Equatorial Guinea,Noncommunicable diseases,Genitourinary diseases,0.1
1529,Equatorial Guinea,Noncommunicable diseases,Skin diseases,0.0
1530,Equatorial Guinea,Noncommunicable diseases,Musculoskeletal diseases,0.0
1531,Equatorial Guinea,Noncommunicable diseases,Congenital anomalies,0.2
1532,Equatorial Guinea,Noncommunicable diseases,Oral conditions,0.0
1533,Equatorial Guinea,Noncommunicable diseases,Sudden infant death syndrome,0.0
1535,Equatorial Guinea,Injuries,Unintentional injuries,0.4
1536,Equatorial Guinea,Injuries,Intentional injuries,0.1
1537,Eritrea,All Causes,"Communicable, maternal, perinatal and nutritional conditions",14.2
1538,Eritrea,All Causes,Noncommunicable diseases,10.1
1539,Eritrea,All Causes,Injuries,3.3
1541,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Infectious and parasitic diseases,7.1
1542,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Respiratory Infectious ,3.5
1543,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Maternal conditions,0.8
1544,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Neonatal conditions,1.8
1545,Eritrea,"Communicable, maternal, perinatal and nutritional conditions",Nutritional deficiencies,0.9
1547,Eritrea,Noncommunicable diseases,Malignant neoplasms,1.1
1548,Eritrea,Noncommunicable diseases,Other neoplasms,0.0
1549,Eritrea,Noncommunicable diseases,Diabetes mellitus,0.7
1550,Eritrea,Noncommunicable diseases,"Endocrine, blood, immune disorders",0.1
1551,Eritrea,Noncommunicable diseases,Mental and substance use disorders,0.1
1552,Eritrea,Noncommunicable diseases,Neurological conditions,0.2
